,nmin,minleaf,ntrees,nfeats,avg_accuracy
5896,18,2,100,7,0.7215087719298245
5897,18,2,100,8,0.718842105263158
5898,18,2,100,9,0.7481403508771931
5899,18,2,100,10,0.7267368421052632
5900,18,2,150,1,0.7242807017543859
5901,18,2,150,2,0.7242807017543861
5902,18,2,150,3,0.708280701754386
5903,18,2,150,4,0.7321754385964911
5904,18,2,150,5,0.7268771929824562
5905,18,2,150,6,0.7028771929824562
5906,18,2,150,7,0.7295438596491228
5907,18,2,150,8,0.73740350877193
5908,18,2,150,9,0.7428070175438597
5909,18,2,150,10,0.7374736842105263
5910,18,2,200,1,0.7163157894736842
5911,18,2,200,2,0.7162456140350877
5912,18,2,200,3,0.729578947368421
5913,18,2,200,4,0.726842105263158
5914,18,2,200,5,0.7215087719298245
5915,18,2,200,6,0.7241754385964911
5916,18,2,200,7,0.7561052631578947
5917,18,2,200,8,0.7374736842105263
5918,18,2,200,9,0.7349122807017544
5919,18,2,200,10,0.7480701754385966
5920,18,3,10,1,0.6582456140350879
5921,18,3,10,2,0.6710877192982456
5922,18,3,10,3,0.6605614035087719
5923,18,3,10,4,0.6789122807017544
5924,18,3,10,5,0.6977192982456141
5925,18,3,10,6,0.6789122807017544
5926,18,3,10,7,0.6871228070175438
5927,18,3,10,8,0.6764561403508772
5928,18,3,10,9,0.7269473684210527
5929,18,3,10,10,0.6710877192982455
5930,18,3,20,1,0.6817894736842106
5931,18,3,20,2,0.7003157894736842
5932,18,3,20,3,0.6896140350877193
5933,18,3,20,4,0.6922105263157895
5934,18,3,20,5,0.7269473684210526
5935,18,3,20,6,0.7081754385964911
5936,18,3,20,7,0.7349122807017544
5937,18,3,20,8,0.7294385964912281
5938,18,3,20,9,0.7456140350877194
5939,18,3,20,10,0.662982456140351
5940,18,3,30,1,0.6658245614035089
5941,18,3,30,2,0.7030175438596491
5942,18,3,30,3,0.6895789473684211
5943,18,3,30,4,0.716280701754386
5944,18,3,30,5,0.7454035087719298
5945,18,3,30,6,0.7267719298245614
5946,18,3,30,7,0.7560701754385966
5947,18,3,30,8,0.7056140350877194
5948,18,3,30,9,0.7426666666666666
5949,18,3,30,10,0.7241754385964911
5950,18,3,40,1,0.7057543859649124
5951,18,3,40,2,0.705719298245614
5952,18,3,40,3,0.7083859649122807
5953,18,3,40,4,0.7216140350877194
5954,18,3,40,5,0.7189122807017544
5955,18,3,40,6,0.7375438596491228
5956,18,3,40,7,0.7083157894736842
5957,18,3,40,8,0.7534736842105263
5958,18,3,40,9,0.7509473684210527
5959,18,3,40,10,0.7242456140350877
5960,18,3,50,1,0.6790526315789474
5961,18,3,50,2,0.6950526315789474
5962,18,3,50,3,0.6897543859649122
5963,18,3,50,4,0.7374736842105263
5964,18,3,50,5,0.7029473684210527
5965,18,3,50,6,0.7667719298245614
5966,18,3,50,7,0.7243157894736842
5967,18,3,50,8,0.721578947368421
5968,18,3,50,9,0.7481052631578947
5969,18,3,50,10,0.7321754385964911
5970,18,3,100,1,0.6924561403508772
5971,18,3,100,2,0.7083157894736841
5972,18,3,100,3,0.7269122807017544
5973,18,3,100,4,0.737578947368421
5974,18,3,100,5,0.7136140350877194
5975,18,3,100,6,0.7375087719298244
5976,18,3,100,7,0.7268070175438597
5977,18,3,100,8,0.7374736842105263
5978,18,3,100,9,0.7267719298245614
5979,18,3,100,10,0.7401052631578947
5980,18,3,150,1,0.7163859649122807
5981,18,3,150,2,0.7109473684210527
5982,18,3,150,3,0.7162456140350877
5983,18,3,150,4,0.7375087719298244
5984,18,3,150,5,0.6976491228070175
5985,18,3,150,6,0.7242456140350877
5986,18,3,150,7,0.7534035087719297
5987,18,3,150,8,0.7320701754385965
5988,18,3,150,9,0.737438596491228
5989,18,3,150,10,0.7375438596491228
5990,18,3,200,1,0.7003859649122808
5991,18,3,200,2,0.7349473684210526
5992,18,3,200,3,0.7109824561403508
5993,18,3,200,4,0.7269122807017543
5994,18,3,200,5,0.7268070175438597
5995,18,3,200,6,0.7322456140350877
5996,18,3,200,7,0.7294385964912281
5997,18,3,200,8,0.726842105263158
5998,18,3,200,9,0.7135438596491228
5999,18,3,200,10,0.7428070175438596
6000,18,4,10,1,0.6683859649122808
6001,18,4,10,2,0.7163859649122808
6002,18,4,10,3,0.7056842105263157
6003,18,4,10,4,0.7003157894736842
6004,18,4,10,5,0.7162105263157895
6005,18,4,10,6,0.7137543859649123
6006,18,4,10,7,0.6524561403508773
6007,18,4,10,8,0.7162456140350877
6008,18,4,10,9,0.7030175438596491
6009,18,4,10,10,0.6973684210526316
6010,18,4,20,1,0.6500701754385965
6011,18,4,20,2,0.6871929824561404
6012,18,4,20,3,0.6845964912280701
6013,18,4,20,4,0.7162456140350877
6014,18,4,20,5,0.7190526315789474
6015,18,4,20,6,0.6923508771929824
6016,18,4,20,7,0.7375438596491228
6017,18,4,20,8,0.6949122807017544
6018,18,4,20,9,0.7377894736842106
6019,18,4,20,10,0.7160350877192982
6020,18,4,30,1,0.7191929824561404
6021,18,4,30,2,0.7137543859649123
6022,18,4,30,3,0.7162456140350877
6023,18,4,30,4,0.6844912280701755
6024,18,4,30,5,0.7110175438596491
6025,18,4,30,6,0.7270175438596491
6026,18,4,30,7,0.7348771929824561
6027,18,4,30,8,0.7587017543859649
6028,18,4,30,9,0.7189824561403508
6029,18,4,30,10,0.7081754385964911
6030,18,4,40,1,0.7003508771929823
6031,18,4,40,2,0.7003508771929824
6032,18,4,40,3,0.7029824561403509
6033,18,4,40,4,0.7057543859649122
6034,18,4,40,5,0.7083157894736842
6035,18,4,40,6,0.7375087719298246
6036,18,4,40,7,0.734842105263158
6037,18,4,40,8,0.7295087719298244
6038,18,4,40,9,0.7348771929824561
6039,18,4,40,10,0.7294385964912281
6040,18,4,50,1,0.7109473684210527
6041,18,4,50,2,0.7110175438596491
6042,18,4,50,3,0.7242456140350877
6043,18,4,50,4,0.7348070175438597
6044,18,4,50,5,0.7241754385964912
6045,18,4,50,6,0.7134385964912281
6046,18,4,50,7,0.734877192982456
6047,18,4,50,8,0.7162105263157895
6048,18,4,50,9,0.7269473684210527
6049,18,4,50,10,0.7109473684210527
6050,18,4,100,1,0.7163508771929824
6051,18,4,100,2,0.7216140350877194
6052,18,4,100,3,0.7243157894736842
6053,18,4,100,4,0.7243508771929824
6054,18,4,100,5,0.7082105263157895
6055,18,4,100,6,0.7029122807017544
6056,18,4,100,7,0.7109473684210528
6057,18,4,100,8,0.7163157894736842
6058,18,4,100,9,0.7134736842105263
6059,18,4,100,10,0.7533333333333333
6060,18,4,150,1,0.721719298245614
6061,18,4,150,2,0.7243157894736842
6062,18,4,150,3,0.7323157894736843
6063,18,4,150,4,0.7268421052631578
6064,18,4,150,5,0.7348070175438597
6065,18,4,150,6,0.7348070175438596
6066,18,4,150,7,0.7295438596491228
6067,18,4,150,8,0.756140350877193
6068,18,4,150,9,0.7269824561403508
6069,18,4,150,10,0.7507719298245614
6070,18,4,200,1,0.7110526315789474
6071,18,4,200,2,0.7348771929824561
6072,18,4,200,3,0.7242807017543859
6073,18,4,200,4,0.7190175438596491
6074,18,4,200,5,0.7348070175438597
6075,18,4,200,6,0.7295087719298246
6076,18,4,200,7,0.7162456140350877
6077,18,4,200,8,0.7295087719298246
6078,18,4,200,9,0.737438596491228
6079,18,4,200,10,0.7534035087719297
6080,18,5,10,1,0.684140350877193
6081,18,5,10,2,0.6818947368421052
6082,18,5,10,3,0.673578947368421
6083,18,5,10,4,0.6895087719298245
6084,18,5,10,5,0.6923859649122808
6085,18,5,10,6,0.7267719298245614
6086,18,5,10,7,0.7057543859649122
6087,18,5,10,8,0.7242105263157894
6088,18,5,10,9,0.6844561403508772
6089,18,5,10,10,0.7216140350877194
6090,18,5,20,1,0.7161754385964911
6091,18,5,20,2,0.7401754385964912
6092,18,5,20,3,0.6976842105263159
6093,18,5,20,4,0.681719298245614
6094,18,5,20,5,0.713578947368421
6095,18,5,20,6,0.705719298245614
6096,18,5,20,7,0.6578947368421052
6097,18,5,20,8,0.7243157894736842
6098,18,5,20,9,0.7295438596491228
6099,18,5,20,10,0.7056140350877194
6100,18,5,30,1,0.7109824561403509
6101,18,5,30,2,0.7243157894736842
6102,18,5,30,3,0.6818245614035088
6103,18,5,30,4,0.716280701754386
6104,18,5,30,5,0.6978245614035088
6105,18,5,30,6,0.7163157894736842
6106,18,5,30,7,0.6922105263157894
6107,18,5,30,8,0.745719298245614
6108,18,5,30,9,0.7323859649122808
6109,18,5,30,10,0.7559649122807018
6110,18,5,40,1,0.6898596491228071
6111,18,5,40,2,0.7057894736842105
6112,18,5,40,3,0.7109473684210527
6113,18,5,40,4,0.7374035087719297
6114,18,5,40,5,0.7322105263157894
6115,18,5,40,6,0.7030526315789474
6116,18,5,40,7,0.7402456140350877
6117,18,5,40,8,0.7108421052631579
6118,18,5,40,9,0.7453684210526316
6119,18,5,40,10,0.7136140350877194
6120,18,5,50,1,0.6738245614035088
6121,18,5,50,2,0.7135438596491228
6122,18,5,50,3,0.697859649122807
6123,18,5,50,4,0.7162456140350877
6124,18,5,50,5,0.7243508771929825
6125,18,5,50,6,0.7296842105263157
6126,18,5,50,7,0.7215087719298244
6127,18,5,50,8,0.7347719298245614
6128,18,5,50,9,0.7188070175438597
6129,18,5,50,10,0.7427719298245614
6130,18,5,100,1,0.6952280701754385
6131,18,5,100,2,0.7003508771929824
6132,18,5,100,3,0.7109824561403508
6133,18,5,100,4,0.7003859649122807
6134,18,5,100,5,0.7483508771929823
6135,18,5,100,6,0.6949824561403509
6136,18,5,100,7,0.7188771929824562
6137,18,5,100,8,0.7322105263157895
6138,18,5,100,9,0.7082456140350877
6139,18,5,100,10,0.732140350877193
6140,18,5,150,1,0.700280701754386
6141,18,5,150,2,0.7269473684210527
6142,18,5,150,3,0.7163859649122808
6143,18,5,150,4,0.7375789473684211
6144,18,5,150,5,0.7215789473684211
6145,18,5,150,6,0.7508070175438596
6146,18,5,150,7,0.7375087719298244
6147,18,5,150,8,0.7481052631578947
6148,18,5,150,9,0.7374385964912281
6149,18,5,150,10,0.7243157894736842
6150,18,5,200,1,0.7190175438596491
6151,18,5,200,2,0.7269122807017544
6152,18,5,200,3,0.7215087719298244
6153,18,5,200,4,0.7375087719298246
6154,18,5,200,5,0.7216491228070175
6155,18,5,200,6,0.7428421052631579
6156,18,5,200,7,0.7322456140350877
6157,18,5,200,8,0.740140350877193
6158,18,5,200,9,0.734842105263158
6159,18,5,200,10,0.7374385964912281
6160,18,6,10,1,0.6583859649122807
6161,18,6,10,2,0.6790877192982456
6162,18,6,10,3,0.6711929824561403
6163,18,6,10,4,0.6845614035087719
6164,18,6,10,5,0.7454035087719298
6165,18,6,10,6,0.6868771929824561
6166,18,6,10,7,0.7347368421052631
6167,18,6,10,8,0.6736842105263158
6168,18,6,10,9,0.7111228070175438
6169,18,6,10,10,0.7163859649122807
6170,18,6,20,1,0.6845263157894738
6171,18,6,20,2,0.6870877192982456
6172,18,6,20,3,0.6976140350877194
6173,18,6,20,4,0.705719298245614
6174,18,6,20,5,0.7402807017543861
6175,18,6,20,6,0.6843157894736842
6176,18,6,20,7,0.6975087719298245
6177,18,6,20,8,0.7133333333333333
6178,18,6,20,9,0.7187368421052631
6179,18,6,20,10,0.6947719298245614
6180,18,6,30,1,0.7056842105263158
6181,18,6,30,2,0.6711578947368422
6182,18,6,30,3,0.7056140350877194
6183,18,6,30,4,0.7190175438596492
6184,18,6,30,5,0.7323157894736843
6185,18,6,30,6,0.7242456140350877
6186,18,6,30,7,0.7349473684210527
6187,18,6,30,8,0.7054385964912281
6188,18,6,30,9,0.7135087719298245
6189,18,6,30,10,0.713719298245614
6190,18,6,40,1,0.7083157894736842
6191,18,6,40,2,0.7137894736842105
6192,18,6,40,3,0.7136842105263158
6193,18,6,40,4,0.6817543859649122
6194,18,6,40,5,0.724280701754386
6195,18,6,40,6,0.729578947368421
6196,18,6,40,7,0.7323157894736843
6197,18,6,40,8,0.7399649122807018
6198,18,6,40,9,0.7561754385964912
6199,18,6,40,10,0.7241403508771931
6200,18,6,50,1,0.6872982456140351
6201,18,6,50,2,0.7083508771929824
6202,18,6,50,3,0.6949473684210526
6203,18,6,50,4,0.7111228070175439
6204,18,6,50,5,0.7190175438596491
6205,18,6,50,6,0.716280701754386
6206,18,6,50,7,0.7295438596491228
6207,18,6,50,8,0.7349473684210528
6208,18,6,50,9,0.7295438596491228
6209,18,6,50,10,0.7428070175438596
6210,18,6,100,1,0.7003859649122808
6211,18,6,100,2,0.7109473684210527
6212,18,6,100,3,0.7400701754385964
6213,18,6,100,4,0.7429824561403507
6214,18,6,100,5,0.724280701754386
6215,18,6,100,6,0.7162456140350877
6216,18,6,100,7,0.7242105263157895
6217,18,6,100,8,0.7215087719298245
6218,18,6,100,9,0.7455087719298245
6219,18,6,100,10,0.7269473684210527
6220,18,6,150,1,0.7269473684210527
6221,18,6,150,2,0.7083508771929824
6222,18,6,150,3,0.7375789473684209
6223,18,6,150,4,0.7296140350877194
6224,18,6,150,5,0.7003157894736842
6225,18,6,150,6,0.7349122807017544
6226,18,6,150,7,0.7162456140350877
6227,18,6,150,8,0.7268070175438597
6228,18,6,150,9,0.7402105263157895
6229,18,6,150,10,0.7294736842105264
6230,18,6,200,1,0.7163508771929823
6231,18,6,200,2,0.7269473684210526
6232,18,6,200,3,0.7322105263157895
6233,18,6,200,4,0.7322456140350877
6234,18,6,200,5,0.7534736842105263
6235,18,6,200,6,0.7481754385964912
6236,18,6,200,7,0.7135438596491228
6237,18,6,200,8,0.7268421052631578
6238,18,6,200,9,0.7482456140350877
6239,18,6,200,10,0.7374736842105263
6240,18,7,10,1,0.6631578947368422
6241,18,7,10,2,0.6739298245614035
6242,18,7,10,3,0.6605263157894736
6243,18,7,10,4,0.6658947368421053
6244,18,7,10,5,0.7003859649122808
6245,18,7,10,6,0.6951578947368422
6246,18,7,10,7,0.7400701754385965
6247,18,7,10,8,0.6629824561403509
6248,18,7,10,9,0.7081754385964911
6249,18,7,10,10,0.7133684210526315
6250,18,7,20,1,0.7005614035087719
6251,18,7,20,2,0.6551929824561403
6252,18,7,20,3,0.697719298245614
6253,18,7,20,4,0.7161754385964911
6254,18,7,20,5,0.7083157894736842
6255,18,7,20,6,0.7136140350877194
6256,18,7,20,7,0.700280701754386
6257,18,7,20,8,0.708421052631579
6258,18,7,20,9,0.7427719298245614
6259,18,7,20,10,0.7083508771929824
6260,18,7,30,1,0.6897894736842105
6261,18,7,30,2,0.7058596491228071
6262,18,7,30,3,0.7136140350877194
6263,18,7,30,4,0.7135789473684211
6264,18,7,30,5,0.7162807017543861
6265,18,7,30,6,0.7215438596491228
6266,18,7,30,7,0.7320350877192983
6267,18,7,30,8,0.7347368421052631
6268,18,7,30,9,0.7507719298245614
6269,18,7,30,10,0.7454385964912281
6270,18,7,40,1,0.6870877192982456
6271,18,7,40,2,0.7190526315789473
6272,18,7,40,3,0.724421052631579
6273,18,7,40,4,0.7190175438596491
6274,18,7,40,5,0.7110175438596491
6275,18,7,40,6,0.7242456140350877
6276,18,7,40,7,0.7055789473684211
6277,18,7,40,8,0.7135789473684211
6278,18,7,40,9,0.7081754385964911
6279,18,7,40,10,0.6949122807017544
6280,18,7,50,1,0.7215789473684211
6281,18,7,50,2,0.6843157894736842
6282,18,7,50,3,0.7136842105263157
6283,18,7,50,4,0.7189824561403508
6284,18,7,50,5,0.745438596491228
6285,18,7,50,6,0.7216842105263158
6286,18,7,50,7,0.7348771929824561
6287,18,7,50,8,0.7136491228070175
6288,18,7,50,9,0.7109473684210526
6289,18,7,50,10,0.7294736842105263
6290,18,7,100,1,0.6924561403508772
6291,18,7,100,2,0.7216842105263158
6292,18,7,100,3,0.7137543859649123
6293,18,7,100,4,0.7455438596491228
6294,18,7,100,5,0.7350175438596491
6295,18,7,100,6,0.7588771929824562
6296,18,7,100,7,0.7268771929824561
6297,18,7,100,8,0.7269473684210527
6298,18,7,100,9,0.7348771929824561
6299,18,7,100,10,0.7135438596491228
6300,18,7,150,1,0.7163859649122807
6301,18,7,150,2,0.7242807017543861
6302,18,7,150,3,0.7136140350877194
6303,18,7,150,4,0.7242807017543861
6304,18,7,150,5,0.7296140350877194
6305,18,7,150,6,0.740140350877193
6306,18,7,150,7,0.7428771929824561
6307,18,7,150,8,0.7561754385964912
6308,18,7,150,9,0.724140350877193
6309,18,7,150,10,0.7295438596491228
6310,18,7,200,1,0.7110175438596491
6311,18,7,200,2,0.729578947368421
6312,18,7,200,3,0.7375438596491228
6313,18,7,200,4,0.7323157894736843
6314,18,7,200,5,0.7296842105263158
6315,18,7,200,6,0.7375438596491228
6316,18,7,200,7,0.7269122807017544
6317,18,7,200,8,0.732140350877193
6318,18,7,200,9,0.7482105263157895
6319,18,7,200,10,0.740140350877193
6320,18,8,10,1,0.7029824561403509
6321,18,8,10,2,0.6657543859649123
6322,18,8,10,3,0.6657894736842105
6323,18,8,10,4,0.7111228070175438
6324,18,8,10,5,0.7214736842105263
6325,18,8,10,6,0.6576491228070175
6326,18,8,10,7,0.7083508771929824
6327,18,8,10,8,0.700280701754386
6328,18,8,10,9,0.7349122807017544
6329,18,8,10,10,0.758701754385965
6330,18,8,20,1,0.6898596491228071
6331,18,8,20,2,0.7056491228070175
6332,18,8,20,3,0.7163859649122808
6333,18,8,20,4,0.7376842105263158
6334,18,8,20,5,0.7430877192982456
6335,18,8,20,6,0.7083157894736842
6336,18,8,20,7,0.7243508771929825
6337,18,8,20,8,0.7321052631578947
6338,18,8,20,9,0.6764210526315789
6339,18,8,20,10,0.6841754385964911
6340,18,8,30,1,0.7163157894736841
6341,18,8,30,2,0.7083157894736842
6342,18,8,30,3,0.6951929824561404
6343,18,8,30,4,0.6949473684210528
6344,18,8,30,5,0.7401754385964912
6345,18,8,30,6,0.7027719298245614
6346,18,8,30,7,0.7243859649122807
6347,18,8,30,8,0.692280701754386
6348,18,8,30,9,0.721578947368421
6349,18,8,30,10,0.750701754385965
6350,18,8,40,1,0.681719298245614
6351,18,8,40,2,0.7082105263157895
6352,18,8,40,3,0.7349122807017544
6353,18,8,40,4,0.7083157894736842
6354,18,8,40,5,0.721719298245614
6355,18,8,40,6,0.7189122807017544
6356,18,8,40,7,0.6896842105263158
6357,18,8,40,8,0.7349473684210527
6358,18,8,40,9,0.7348421052631577
6359,18,8,40,10,0.7294385964912281
6360,18,8,50,1,0.6819649122807017
6361,18,8,50,2,0.729719298245614
6362,18,8,50,3,0.7056842105263158
6363,18,8,50,4,0.729578947368421
6364,18,8,50,5,0.7135438596491228
6365,18,8,50,6,0.7323508771929825
6366,18,8,50,7,0.6975789473684211
6367,18,8,50,8,0.7243508771929824
6368,18,8,50,9,0.7375087719298244
6369,18,8,50,10,0.7215438596491228
6370,18,8,100,1,0.6898596491228071
6371,18,8,100,2,0.6872631578947368
6372,18,8,100,3,0.724280701754386
6373,18,8,100,4,0.7323157894736841
6374,18,8,100,5,0.7110877192982457
6375,18,8,100,6,0.7083157894736842
6376,18,8,100,7,0.7216491228070175
6377,18,8,100,8,0.7242105263157895
6378,18,8,100,9,0.7375438596491228
6379,18,8,100,10,0.7241052631578947
6380,18,8,150,1,0.7030175438596491
6381,18,8,150,2,0.7243157894736842
6382,18,8,150,3,0.7295789473684211
6383,18,8,150,4,0.737719298245614
6384,18,8,150,5,0.7214736842105263
6385,18,8,150,6,0.732140350877193
6386,18,8,150,7,0.7294736842105263
6387,18,8,150,8,0.6950175438596492
6388,18,8,150,9,0.7294736842105263
6389,18,8,150,10,0.7401403508771931
6390,18,8,200,1,0.7030526315789474
6391,18,8,200,2,0.7323508771929825
6392,18,8,200,3,0.7242105263157894
6393,18,8,200,4,0.7163157894736842
6394,18,8,200,5,0.726877192982456
6395,18,8,200,6,0.7349122807017544
6396,18,8,200,7,0.7375438596491228
6397,18,8,200,8,0.7348771929824561
6398,18,8,200,9,0.7375438596491228
6399,18,8,200,10,0.7321754385964913
6400,18,9,10,1,0.6845614035087719
6401,18,9,10,2,0.646982456140351
6402,18,9,10,3,0.6712280701754386
6403,18,9,10,4,0.6605263157894737
6404,18,9,10,5,0.6765614035087719
6405,18,9,10,6,0.7028771929824561
6406,18,9,10,7,0.6975087719298246
6407,18,9,10,8,0.7108070175438598
6408,18,9,10,9,0.6898947368421052
6409,18,9,10,10,0.689719298245614
6410,18,9,20,1,0.7032280701754386
6411,18,9,20,2,0.7029473684210527
6412,18,9,20,3,0.6896842105263159
6413,18,9,20,4,0.6923859649122808
6414,18,9,20,5,0.713719298245614
6415,18,9,20,6,0.7054385964912281
6416,18,9,20,7,0.6975087719298246
6417,18,9,20,8,0.7322456140350877
6418,18,9,20,9,0.7507719298245614
6419,18,9,20,10,0.713578947368421
6420,18,9,30,1,0.6950877192982456
6421,18,9,30,2,0.6897543859649122
6422,18,9,30,3,0.7268421052631578
6423,18,9,30,4,0.7164210526315788
6424,18,9,30,5,0.7403157894736843
6425,18,9,30,6,0.7376140350877194
6426,18,9,30,7,0.6976842105263159
6427,18,9,30,8,0.7082807017543861
6428,18,9,30,9,0.7615087719298246
6429,18,9,30,10,0.7109122807017544
6430,18,9,40,1,0.7111578947368421
6431,18,9,40,2,0.7323508771929824
6432,18,9,40,3,0.7135789473684211
6433,18,9,40,4,0.7323157894736843
6434,18,9,40,5,0.7216140350877194
6435,18,9,40,6,0.7160350877192982
6436,18,9,40,7,0.729578947368421
6437,18,9,40,8,0.7241052631578947
6438,18,9,40,9,0.7188771929824561
6439,18,9,40,10,0.7240701754385965
6440,18,9,50,1,0.6898245614035087
6441,18,9,50,2,0.7135789473684211
6442,18,9,50,3,0.716280701754386
6443,18,9,50,4,0.7136491228070175
6444,18,9,50,5,0.6949122807017545
6445,18,9,50,6,0.7030175438596491
6446,18,9,50,7,0.7534385964912281
6447,18,9,50,8,0.7401754385964912
6448,18,9,50,9,0.7481052631578947
6449,18,9,50,10,0.7322807017543861
6450,18,9,100,1,0.6897894736842106
6451,18,9,100,2,0.7110175438596491
6452,18,9,100,3,0.7190526315789473
6453,18,9,100,4,0.7295789473684209
6454,18,9,100,5,0.7189122807017544
6455,18,9,100,6,0.7243157894736841
6456,18,9,100,7,0.7321052631578947
6457,18,9,100,8,0.7480701754385966
6458,18,9,100,9,0.7400701754385965
6459,18,9,100,10,0.7428070175438597
6460,18,9,150,1,0.7083508771929824
6461,18,9,150,2,0.716280701754386
6462,18,9,150,3,0.729578947368421
6463,18,9,150,4,0.7029824561403508
6464,18,9,150,5,0.7322105263157894
6465,18,9,150,6,0.7349473684210527
6466,18,9,150,7,0.729578947368421
6467,18,9,150,8,0.7375438596491228
6468,18,9,150,9,0.7480701754385966
6469,18,9,150,10,0.7055438596491228
6470,18,9,200,1,0.7243859649122807
6471,18,9,200,2,0.7136842105263158
6472,18,9,200,3,0.7322456140350877
6473,18,9,200,4,0.7296140350877194
6474,18,9,200,5,0.7189473684210526
6475,18,9,200,6,0.7455087719298246
6476,18,9,200,7,0.7269824561403508
6477,18,9,200,8,0.7136491228070176
6478,18,9,200,9,0.7375087719298246
6479,18,9,200,10,0.7348771929824561
6480,19,1,10,1,0.6738947368421052
6481,19,1,10,2,0.6817894736842106
6482,19,1,10,3,0.7240701754385965
6483,19,1,10,4,0.7509824561403509
6484,19,1,10,5,0.7136842105263158
6485,19,1,10,6,0.7029122807017544
6486,19,1,10,7,0.7376491228070176
6487,19,1,10,8,0.6579999999999999
6488,19,1,10,9,0.7056140350877194
6489,19,1,10,10,0.7109824561403509
6490,19,1,20,1,0.6952982456140351
6491,19,1,20,2,0.7215789473684211
6492,19,1,20,3,0.7031228070175439
6493,19,1,20,4,0.6817543859649122
6494,19,1,20,5,0.6869824561403509
6495,19,1,20,6,0.6895087719298246
6496,19,1,20,7,0.7136842105263158
6497,19,1,20,8,0.7082105263157894
6498,19,1,20,9,0.7506666666666667
6499,19,1,20,10,0.7002807017543861
6500,19,1,30,1,0.6656491228070176
6501,19,1,30,2,0.7082456140350878
6502,19,1,30,3,0.7109122807017544
6503,19,1,30,4,0.7348771929824561
6504,19,1,30,5,0.7269473684210527
